epoch,acc,loss,val_acc,val_loss
31,0.9840319454669952,0.0136526208370924,0.9841961860656738,0.013829510658979416
32,0.9841117858886719,0.013593320734798908,0.984211802482605,0.013827584683895111
33,0.9841027557849884,0.013614172581583261,0.9841892123222351,0.013803810812532902
34,0.9840840399265289,0.013622348196804523,0.9841718673706055,0.013789254240691662
35,0.9841236174106598,0.013574774842709303,0.9841631650924683,0.013777682557702065
36,0.9840555489063263,0.013637051451951265,0.984208345413208,0.013772444799542427
37,0.9841312766075134,0.013566793873906136,0.9842256903648376,0.013769503682851791
38,0.9842312633991241,0.013523017056286335,0.9842395782470703,0.013759051449596882
39,0.9841451346874237,0.013542111963033676,0.9842135310173035,0.013750318437814713
40,0.9841402769088745,0.013561949599534273,0.9841892123222351,0.0137454429641366
41,0.9841458201408386,0.013588966801762581,0.9842326641082764,0.01375054195523262
42,0.9841888844966888,0.013517784886062145,0.9842430353164673,0.013747607357800007
43,0.984211802482605,0.013553653843700886,0.984246551990509,0.013736159540712833
44,0.9842409789562225,0.01350518548861146,0.984246551990509,0.013728499412536621
45,0.9842124879360199,0.013513838406652212,0.984253466129303,0.013717140071094036
46,0.984190970659256,0.013498538639396429,0.9842447638511658,0.013706915080547333
47,0.9842041730880737,0.013518146239221096,0.9842812418937683,0.013704495504498482
48,0.9842166602611542,0.013511677738279104,0.9842812418937683,0.013696199283003807
49,0.9841819405555725,0.01355745643377304,0.9842968583106995,0.013691426254808903
50,0.9842631816864014,0.013453732710331678,0.9843090176582336,0.013687360100448132
51,0.9842881858348846,0.013451933395117521,0.9843142628669739,0.013684186153113842
52,0.9842472076416016,0.01351874927058816,0.9843211770057678,0.013675307855010033
53,0.9842833280563354,0.013434272725135088,0.9843003749847412,0.01366178784519434
54,0.9842347204685211,0.013476436957716942,0.9843003749847412,0.013657797127962112
55,0.9842673540115356,0.013446446508169174,0.9843159914016724,0.013652481138706207
56,0.984270840883255,0.013437009416520596,0.984329879283905,0.01365197915583849
57,0.9842645823955536,0.013485599309206009,0.9843506813049316,0.013652049005031586
58,0.98433056473732,0.013409041799604893,0.9843732714653015,0.013645298779010773
59,0.9843416810035706,0.013383898884057999,0.9843819737434387,0.013637914322316647
60,0.9842347204685211,0.01351474691182375,0.9843680262565613,0.013620426878333092
61,0.9842437505722046,0.013503842987120152,0.9843524098396301,0.01360124722123146
62,0.9843701422214508,0.013370562810450792,0.9843489527702332,0.013596479780972004
63,0.9843882024288177,0.013354550115764141,0.9843767285346985,0.01360021810978651
64,0.9843756854534149,0.013353827875107527,0.9843958616256714,0.01360272616147995
65,0.984351396560669,0.013358012307435274,0.9843888878822327,0.013602231629192829
66,0.9843353927135468,0.013384724035859108,0.9844045042991638,0.01359733659774065
67,0.9843638837337494,0.01333977421745658,0.9844253659248352,0.013588936068117619
68,0.9842791855335236,0.013415059074759483,0.9844010472297668,0.013566701672971249
69,0.9843465089797974,0.013397660106420517,0.9844045042991638,0.01355323102325201
70,0.984416663646698,0.013326318468898535,0.9844218492507935,0.013544546440243721
71,0.9844187498092651,0.013305189087986946,0.9844375252723694,0.013541560620069504
72,0.9844243228435516,0.013359189964830875,0.9844531416893005,0.01353543158620596
73,0.9843986332416534,0.013305732514709234,0.9844375252723694,0.013532157056033611
74,0.984416663646698,0.013348419219255447,0.9844444394111633,0.013530978001654148
75,0.9844597280025482,0.013276384212076664,0.9844496250152588,0.013530316762626171
76,0.9844416677951813,0.013303081970661879,0.984461784362793,0.013524570502340794
77,0.9844596982002258,0.013284458313137293,0.9844739437103271,0.013522847555577755
78,0.9844652712345123,0.013263521250337362,0.9844635128974915,0.013512990437448025
79,0.9844673573970795,0.013253842946141958,0.984461784362793,0.013498401269316673
80,0.9844736158847809,0.013273839373141527,0.9844444394111633,0.01348615251481533
81,0.9844784736633301,0.013268982991576195,0.9844427108764648,0.013471925631165504
82,0.9845492839813232,0.01323526306077838,0.9844565987586975,0.013463952578604221
83,0.9844861030578613,0.013255542144179344,0.9844722151756287,0.013459759764373302
84,0.9844784438610077,0.013251799158751965,0.9845208525657654,0.013462343253195286
85,0.9845180511474609,0.013214703649282455,0.9845330119132996,0.013467501848936081
86,0.9845541715621948,0.01321092527359724,0.9845399260520935,0.013462670147418976
87,0.984523594379425,0.013224218040704727,0.9845121502876282,0.013441779650747776
88,0.9844173491001129,0.013339050114154816,0.9844913482666016,0.013431807979941368
89,0.9845340549945831,0.013209240511059761,0.9845104217529297,0.013421530835330486
90,0.984579861164093,0.013184960000216961,0.9845486283302307,0.013416878879070282
91,0.9845923483371735,0.013182575348764658,0.9845520853996277,0.013411414809525013
92,0.9845722019672394,0.013173674698919058,0.9845538139343262,0.01340567972511053
93,0.9845472276210785,0.013194177765399218,0.9845659732818604,0.013395181857049465
94,0.9845291674137115,0.01327220443636179,0.9845694303512573,0.013391781598329544
95,0.9846270978450775,0.013158753048628569,0.9845642447471619,0.013388298451900482
96,0.9845138788223267,0.013255474623292685,0.9845589995384216,0.013385359197854996
97,0.9845625162124634,0.013185347896069288,0.9845781326293945,0.013381595723330975
98,0.9845784604549408,0.01316207880154252,0.9845972061157227,0.0133792944252491
99,0.9845965504646301,0.0131678800098598,0.9846146106719971,0.013372112065553665
100,0.9845986068248749,0.013154670596122742,0.9846059083938599,0.013358005322515965
101,0.9846284687519073,0.013130425941199064,0.9845989346504211,0.013343130238354206
102,0.9846034944057465,0.013138748239725828,0.9845607876777649,0.013332159258425236
103,0.9846583306789398,0.01311157550662756,0.98458331823349,0.013325865380465984
104,0.9844624996185303,0.013283437117934227,0.9846093654632568,0.013322556391358376
105,0.9846083521842957,0.013176475185900927,0.9846441149711609,0.01332114078104496
106,0.9845701158046722,0.01319624437019229,0.984621524810791,0.01331088226288557
107,0.9847173690795898,0.013071454130113125,0.9846458435058594,0.013301808387041092
108,0.9846687614917755,0.013100160285830498,0.9846405982971191,0.013294121250510216
109,0.9846875071525574,0.013068960513919592,0.9846423864364624,0.0132906474173069
110,0.9846472144126892,0.013090252410620451,0.9846614599227905,0.013295233249664307
111,0.9846999943256378,0.013067324180155993,0.9846736192703247,0.013292325660586357
112,0.9845312535762787,0.013186590746045113,0.9846788048744202,0.013288617134094238
113,0.9847423732280731,0.013057053554803133,0.9846614599227905,0.013278595171868801
114,0.9847500026226044,0.013033765833824873,0.984659731388092,0.013271952047944069
115,0.9846409857273102,0.013143855147063732,0.9847135543823242,0.013270415365695953
116,0.984761118888855,0.013024198357015848,0.9847187399864197,0.013262923806905746
117,0.984763890504837,0.013028176501393318,0.9847170114517212,0.013247386552393436
118,0.9847486019134521,0.013067254330962896,0.9847065806388855,0.013227672316133976
119,0.9847791790962219,0.013013776391744614,0.984666645526886,0.013219238258898258
120,0.984681248664856,0.013079219032078981,0.9846788048744202,0.013218352571129799
121,0.9847590327262878,0.013009297195822,0.9846996665000916,0.013217959553003311
122,0.9847201406955719,0.0130610684864223,0.9847343564033508,0.013217514380812645
123,0.9847666621208191,0.012997871730476618,0.9847482442855835,0.013211678713560104
124,0.9848124980926514,0.012966957408934832,0.9847604036331177,0.01320765819400549
125,0.9848305583000183,0.012973095290362835,0.9847656488418579,0.013200473971664906
126,0.984743058681488,0.012990460265427828,0.9847638607025146,0.013189704157412052
127,0.9848340153694153,0.012957612052559853,0.9847604036331177,0.01318054087460041
128,0.9848159849643707,0.01296065840870142,0.9847986102104187,0.013180085457861423
129,0.9848347008228302,0.012945999391376972,0.9848003387451172,0.013174694962799549
130,0.9847715497016907,0.013015905395150185,0.9848073124885559,0.013167203404009342
131,0.9848555624485016,0.012922008987516165,0.9848090410232544,0.013161450624465942
132,0.9848875105381012,0.012930132914334536,0.984788179397583,0.013152536936104298
133,0.9847527742385864,0.013016833923757076,0.9848159551620483,0.013148772530257702
134,0.984763890504837,0.013054420240223408,0.984868049621582,0.013144639320671558
135,0.9848319590091705,0.012932438869029284,0.9848628640174866,0.01313337404280901
136,0.9848916530609131,0.012913885060697794,0.9848437309265137,0.0131185008212924
137,0.9849194586277008,0.012909508775919676,0.9848385453224182,0.0131119005382061
138,0.9848604202270508,0.012924627400934696,0.9848420023918152,0.0131119629368186
139,0.9848527610301971,0.012918464373797178,0.9848593473434448,0.013108644634485245
140,0.9848867952823639,0.012897157575935125,0.9848750233650208,0.013112356886267662
141,0.9849333167076111,0.012875939719378948,0.9848645925521851,0.013101816177368164
142,0.9848680794239044,0.012914576102048159,0.9848558902740479,0.013089783489704132
143,0.9849263727664948,0.01286251237615943,0.9848732352256775,0.01308029517531395
144,0.9848666489124298,0.012885922100394964,0.9848697781562805,0.013071837835013866
145,0.9849034547805786,0.012873246800154448,0.9849010705947876,0.013070776127278805
146,0.9849159717559814,0.012877436354756355,0.9848975539207458,0.013065177015960217
147,0.985007643699646,0.012832525186240673,0.9849114418029785,0.01306369062513113
148,0.9848687648773193,0.012896854896098375,0.9849184155464172,0.013057415373623371
149,0.9848020672798157,0.012965555302798748,0.9849409461021423,0.013044741936028004
150,0.9849646091461182,0.012840417213737965,0.9849687218666077,0.013044510968029499
151,0.9849847257137299,0.012830404564738274,0.9849253296852112,0.013029213063418865
152,0.9848562479019165,0.012897856067866087,0.9849357604980469,0.013025576248764992
153,0.9849340319633484,0.012876476626843214,0.9849409461021423,0.013018281199038029
154,0.9849680662155151,0.012818075716495514,0.9849427342414856,0.013016359880566597
155,0.9850187599658966,0.01280223298817873,0.984951376914978,0.01301652193069458
156,0.9850131869316101,0.012768913991749287,0.9849687218666077,0.013017785735428333
157,0.9849555790424347,0.012810146901756525,0.9849618077278137,0.013011820614337921
158,0.9850270748138428,0.012765072751790285,0.9849756956100464,0.013001540675759315
159,0.9850506782531738,0.012779030483216047,0.9849913120269775,0.01299171894788742
160,0.9850257039070129,0.012762779369950294,0.9850000143051147,0.012981175445020199
161,0.9850840270519257,0.012740819714963436,0.9849965572357178,0.012973797507584095
162,0.9850389063358307,0.012745184358209372,0.9850121736526489,0.012972398661077023
163,0.9850562512874603,0.012742156628519297,0.9850104451179504,0.012970518320798874
164,0.9850625097751617,0.012747883331030607,0.9850104451179504,0.012966376729309559
165,0.984989583492279,0.012827379629015923,0.9850208163261414,0.012960783205926418
166,0.9850444495677948,0.01273480849340558,0.9850329756736755,0.012956995517015457
167,0.9850986003875732,0.012709470000118017,0.9850156307220459,0.012945699505507946
168,0.9851069450378418,0.012701962608844042,0.985031247138977,0.012936976738274097
169,0.9850736260414124,0.012713255826383829,0.9850243330001831,0.012928365729749203
170,0.9850444197654724,0.012747283559292555,0.9850243330001831,0.012921825982630253
171,0.984980583190918,0.012822280637919903,0.9850572943687439,0.012921061366796494
172,0.9851166903972626,0.012695348355919123,0.985076367855072,0.012918392196297646
173,0.9851222336292267,0.012693550903350115,0.9850607514381409,0.01291008573025465
174,0.9851493239402771,0.012668362818658352,0.9850503206253052,0.012901353649795055
175,0.9851576387882233,0.012647610623389482,0.9850590229034424,0.012894748710095882
176,0.9851110875606537,0.012701013125479221,0.9850677251815796,0.012890922836959362
177,0.9851423501968384,0.012660805601626635,0.9851024150848389,0.012894337065517902
178,0.9850798547267914,0.012675902806222439,0.9851232767105103,0.012889754958450794
179,0.9851527810096741,0.012659387663006783,0.985133707523346,0.012878566049039364
180,0.9851027727127075,0.012715303804725409,0.9851301908493042,0.012861601077020168
181,0.9851583242416382,0.012647954747080803,0.9851215481758118,0.012852967716753483
182,0.9852013885974884,0.012622124049812555,0.9850885272026062,0.012842545285820961
183,0.9851930439472198,0.012624939903616905,0.9850867986679077,0.012837005779147148
184,0.9852187633514404,0.012610465288162231,0.9851371645927429,0.012839330360293388
185,0.9851243197917938,0.012665022630244493,0.9851632118225098,0.01284109428524971
186,0.9852770864963531,0.012574949767440557,0.9851701259613037,0.012840676121413708
187,0.9852458238601685,0.01259201392531395,0.9851718544960022,0.012835565023124218
188,0.9852104187011719,0.01260824454948306,0.9851683974266052,0.012826643884181976
189,0.9851437509059906,0.012660907115787268,0.9851632118225098,0.012818102724850178
190,0.9852735996246338,0.0125700612552464,0.9851770997047424,0.012807059101760387
191,0.9852187633514404,0.01262554619461298,0.9851857423782349,0.01279628649353981
192,0.9851611256599426,0.012661521323025227,0.9851788282394409,0.012787815183401108
193,0.9852645993232727,0.012574924156069756,0.9851961731910706,0.012784390710294247
194,0.9852548539638519,0.012564831878989935,0.985197901725769,0.012781249359250069
195,0.9851972162723541,0.01259166607633233,0.9852014183998108,0.012773718684911728
196,0.9853263795375824,0.0125248609110713,0.9852031469345093,0.012768625281751156
197,0.9852833449840546,0.012556194793432951,0.9852309226989746,0.012770183384418488
198,0.9852166473865509,0.012621589936316013,0.9852343797683716,0.012762975879013538
199,0.9852624833583832,0.012562486808747053,0.9852465391159058,0.01275584101676941
200,0.9853201508522034,0.012498415540903807,0.9852621555328369,0.012753797695040703
201,0.9853041768074036,0.012527384329587221,0.9852673411369324,0.01274955179542303
202,0.9853499829769135,0.012505572754889727,0.9852760434150696,0.012742158025503159
203,0.9853222072124481,0.012509068474173546,0.9852882027626038,0.012736774981021881
204,0.9852972328662872,0.012500731274485588,0.9852933883666992,0.012727507390081882
205,0.9853118062019348,0.012500837445259094,0.9852708578109741,0.0127162029966712
206,0.9853771030902863,0.012483932077884674,0.9852604269981384,0.012706786394119263
207,0.9852319359779358,0.01256589824333787,0.9852708578109741,0.012701520696282387
208,0.9853645861148834,0.012498187366873026,0.9853125214576721,0.012699590995907784
209,0.9854041635990143,0.012460255529731512,0.9853367805480957,0.012700485065579414
210,0.9853548407554626,0.01251531159505248,0.9853506684303284,0.012698344886302948
211,0.985420823097229,0.012439572717994452,0.985364556312561,0.012697535566985607
212,0.9854062497615814,0.012437210883945227,0.9853420257568359,0.012686447240412235
213,0.985247939825058,0.012590662576258183,0.9853350520133972,0.012675491161644459
214,0.985372930765152,0.012471189256757498,0.9853784441947937,0.012675060890614986
215,0.985115259885788,0.012609445955604315,0.9853489398956299,0.012661002576351166
216,0.9853639006614685,0.012438447214663029,0.9853871464729309,0.012655333615839481
217,0.9854652881622314,0.012404602020978928,0.9853888750076294,0.012651336379349232
218,0.9854235947132111,0.012428395915776491,0.9853767156600952,0.012642467394471169
219,0.9854493141174316,0.012399964034557343,0.9853698015213013,0.012634813785552979
220,0.9854069352149963,0.012400578707456589,0.9853437542915344,0.012630104087293148
221,0.9854514002799988,0.012384783942252398,0.9853715300559998,0.012630837969481945
222,0.9854715466499329,0.012389646377414465,0.9853854179382324,0.012633160687983036
223,0.985438883304596,0.012388314586132765,0.9853941202163696,0.012633739970624447
224,0.985450029373169,0.012381456792354584,0.9854027628898621,0.012625404633581638
225,0.9854284822940826,0.012412309646606445,0.9854166507720947,0.012611939571797848
226,0.9853111207485199,0.012475802097469568,0.9854131937026978,0.012597913853824139
227,0.9854569435119629,0.012364905793219805,0.9854357838630676,0.01259406004101038
228,0.9854652583599091,0.01234874501824379,0.9854444265365601,0.012589884921908379
229,0.9855083525180817,0.012354542966932058,0.9854444265365601,0.01258508488535881
230,0.9855090379714966,0.01232744287699461,0.9854322671890259,0.01257740706205368
231,0.9852020740509033,0.012609587982296944,0.9854375123977661,0.012572263367474079
232,0.9854451417922974,0.01237458549439907,0.9854618310928345,0.012577660381793976
233,0.9855493009090424,0.012331061065196991,0.9854670166969299,0.01257854700088501
234,0.985494464635849,0.012334567029029131,0.9854809045791626,0.012567476369440556
235,0.9855423867702484,0.012303904630243778,0.9854670166969299,0.012552635744214058
236,0.9854854345321655,0.012355845887213945,0.9854565858840942,0.012539408169686794
237,0.9855263829231262,0.012351304292678833,0.9854618310928345,0.012531456537544727
238,0.9855034947395325,0.012345500756055117,0.9854843616485596,0.012528251856565475
239,0.9855083227157593,0.012298446614295244,0.9854860901832581,0.012521148659288883
240,0.9854923784732819,0.012365699745714664,0.9854999780654907,0.012522668577730656
241,0.9855694472789764,0.012274504639208317,0.9855104088783264,0.012518730945885181
242,0.985560417175293,0.01228981465101242,0.9855242967605591,0.01251772791147232
243,0.9855194389820099,0.012311714701354504,0.9855399131774902,0.012509634718298912
244,0.9855305552482605,0.012298902962356806,0.9855451583862305,0.012498702853918076
245,0.9855138957500458,0.012360451743006706,0.9855381846427917,0.012491928413510323
246,0.9855576455593109,0.012315547093749046,0.985546886920929,0.012482848018407822
247,0.9855958223342896,0.01226136414334178,0.9855625033378601,0.012479144148528576
248,0.9855659604072571,0.012278045527637005,0.9855763912200928,0.012473726645112038
249,0.9855652749538422,0.01226024515926838,0.9855659604072571,0.012466687709093094
250,0.9855833351612091,0.012250343337655067,0.9855868220329285,0.012464852072298527
251,0.9855527877807617,0.012276030145585537,0.9855920076370239,0.01245979592204094
252,0.9856027662754059,0.012207803316414356,0.9855833053588867,0.012455091811716557
253,0.985563188791275,0.012267936486750841,0.9855868220329285,0.012452103197574615
254,0.9855965375900269,0.012233307585120201,0.9855937361717224,0.012447289191186428
255,0.9856173694133759,0.012212734669446945,0.9856215119361877,0.012444584630429745
256,0.9855826497077942,0.012249511666595936,0.9856284856796265,0.012434479780495167
257,0.9856451451778412,0.012205144856125116,0.9856284856796265,0.012427573092281818
258,0.9855507016181946,0.012267503887414932,0.9856389164924622,0.012421545572578907
259,0.9856062531471252,0.012269037310034037,0.985626757144928,0.01241176575422287
260,0.9856867790222168,0.012171091046184301,0.9856475591659546,0.012411785311996937
261,0.9856736063957214,0.012170645873993635,0.9856787919998169,0.012415241450071335
262,0.9856541752815247,0.012175316922366619,0.9856770634651184,0.012416193261742592
263,0.9856687486171722,0.012199264485388994,0.9856857657432556,0.012406940571963787
264,0.9856826364994049,0.01217128848657012,0.9856701493263245,0.012391743250191212
265,0.9856333434581757,0.012198844458907843,0.9856475591659546,0.012378701940178871
266,0.9857104122638702,0.012131852097809315,0.9856823086738586,0.012375150807201862
267,0.9857451319694519,0.012126982677727938,0.9857013821601868,0.012377511709928513
268,0.9857590198516846,0.012116686906665564,0.9857187271118164,0.012381327338516712
269,0.9856027662754059,0.012214737944304943,0.9857205152511597,0.012388855218887329
270,0.9856944382190704,0.01212236937135458,0.9857308864593506,0.01236780546605587
271,0.9857354164123535,0.012100984808057547,0.9857152700424194,0.012352610938251019
272,0.9857534766197205,0.012116020079702139,0.9857048392295837,0.01234715711325407
273,0.9857687652111053,0.01209468999877572,0.9857118129730225,0.012345889583230019
274,0.9857583343982697,0.012086013797670603,0.9857361316680908,0.012356369756162167
275,0.9857520759105682,0.012127633206546307,0.9857534766197205,0.012348984368145466
276,0.9857743084430695,0.012098900973796844,0.9857621788978577,0.012334626168012619
277,0.9857576489448547,0.012108200695365667,0.9857413172721863,0.012318603694438934
278,0.9857999980449677,0.012084314599633217,0.9857395887374878,0.012309794314205647
279,0.9857465326786041,0.01209192955866456,0.9857569336891174,0.012303806841373444
280,0.9857604205608368,0.012084667105227709,0.9857500195503235,0.012304390780627728
281,0.9857375025749207,0.01209484739229083,0.9857742786407471,0.012304563075304031
282,0.9856868088245392,0.012144125066697598,0.9858020544052124,0.01230283360928297
283,0.9858291745185852,0.012035544030368328,0.9857777953147888,0.012289435602724552
284,0.9857402741909027,0.01207664143294096,0.9857847094535828,0.012277567759156227
285,0.9857944250106812,0.012052684091031551,0.98579341173172,0.012270179577171803
286,0.9856541752815247,0.012211349792778492,0.98579341173172,0.012265470810234547
287,0.9858472347259521,0.01201029121875763,0.9858246445655823,0.012277751229703426
288,0.9858062267303467,0.012089320458471775,0.985831618309021,0.012282905168831348
289,0.9858479201793671,0.012032866012305021,0.9858333468437195,0.012266295962035656
290,0.9858520925045013,0.01202009990811348,0.9858211874961853,0.012248137034475803
291,0.9858541786670685,0.012033108156174421,0.985835075378418,0.012237315066158772
292,0.9859007000923157,0.011990648228675127,0.9858177304267883,0.01223156787455082
293,0.9857701659202576,0.012105525936931372,0.9858194589614868,0.012233085930347443
294,0.985845148563385,0.01202858192846179,0.9858489632606506,0.012234356254339218
295,0.9859104156494141,0.011974097229540348,0.9858524203300476,0.01222995761781931
296,0.9858409762382507,0.011976847425103188,0.9858472347259521,0.012219301424920559
297,0.9858847260475159,0.011980485171079636,0.9858368039131165,0.01221065316349268
298,0.9858729243278503,0.011970221530646086,0.9858489632606506,0.012207469902932644
299,0.9858333170413971,0.01204283582046628,0.9858593940734863,0.012200182303786278
300,0.9858819544315338,0.012016353197395802,0.9858819246292114,0.012195266783237457
301,0.9858624935150146,0.012017692904919386,0.9858923554420471,0.012195331044495106
302,0.985911101102829,0.011966145131736994,0.9858940839767456,0.012198344804346561
303,0.9859617948532104,0.011944052763283253,0.9858940839767456,0.012187988497316837
304,0.9858798384666443,0.011970169842243195,0.9858958125114441,0.012176169082522392
305,0.9858590364456177,0.012007634155452251,0.9859027862548828,0.012171396985650063
306,0.9859076142311096,0.011926984880119562,0.9858993291854858,0.012165974825620651
307,0.9859770834445953,0.011914128437638283,0.9858906269073486,0.01216362975537777
308,0.9859548509120941,0.011905053164809942,0.9859045147895813,0.012164116837084293
309,0.9859562516212463,0.011900715995579958,0.9859271049499512,0.012165317311882973
310,0.9859777987003326,0.01189584843814373,0.9859201312065125,0.012157307006418705
311,0.9859458208084106,0.011932159774005413,0.9859357476234436,0.012144326232373714
312,0.9859444499015808,0.011925220023840666,0.9859305620193481,0.012129034847021103
313,0.9859680533409119,0.011880729347467422,0.9859340190887451,0.012127123773097992
314,0.9860076308250427,0.011883074417710304,0.9859496355056763,0.012133726850152016
315,0.985970139503479,0.011947732418775558,0.9859583377838135,0.012135548517107964
316,0.9859201312065125,0.011950393673032522,0.9859617948532104,0.012127873487770557
317,0.9860159754753113,0.011903390754014254,0.9859652519226074,0.012122448533773422
318,0.9859666526317596,0.011905535589903593,0.9859687685966492,0.0121134789660573
319,0.9860388934612274,0.011863669846206903,0.9859861135482788,0.012107721529901028
320,0.9860541820526123,0.011842251289635897,0.9859878420829773,0.012102620676159859
321,0.9859937429428101,0.011858148500323296,0.9859687685966492,0.012090099975466728
322,0.9860104024410248,0.01186654856428504,0.9859739542007446,0.012081347405910492
323,0.9860048592090607,0.011922876350581646,0.9859809279441833,0.012079647742211819
324,0.9860159754753113,0.011862833052873611,0.9859826564788818,0.012077816762030125
325,0.9860492944717407,0.011828253977000713,0.985998272895813,0.01207362674176693
326,0.9860250055789948,0.011850500479340553,0.9860156178474426,0.012073833495378494
327,0.9860972166061401,0.011810424737632275,0.98600172996521,0.012062273919582367
328,0.9859937429428101,0.011878862045705318,0.9860069155693054,0.012053252197802067
329,0.9860784709453583,0.011820627842098475,0.9860121607780457,0.012048102915287018
330,0.9861020743846893,0.011804420035332441,0.9860104322433472,0.012044496834278107
331,0.9861145913600922,0.011793299578130245,0.9860087037086487,0.012042061425745487
332,0.9860597252845764,0.011871268507093191,0.9860051870346069,0.012036185711622238
333,0.9860687553882599,0.011812526267021894,0.9860260486602783,0.012035702355206013
334,0.9861111044883728,0.011770895682275295,0.9860329627990723,0.012029063887894154
335,0.986136794090271,0.011760239955037832,0.9860555529594421,0.012025555595755577
336,0.986109733581543,0.01178874121978879,0.9860746264457703,0.012026038020849228
337,0.9861576557159424,0.01176812220364809,0.9860798716545105,0.012021777220070362
338,0.9861277639865875,0.01180891040712595,0.986078143119812,0.012012389488518238
339,0.9861666560173035,0.01173608424142003,0.9860885143280029,0.012004323303699493
340,0.9861479103565216,0.011744513642042875,0.9860989451408386,0.011998341418802738
341,0.9860965311527252,0.011788011994212866,0.9861041903495789,0.011988360434770584
342,0.9862062633037567,0.0117286485619843,0.9861093759536743,0.011985378339886665
343,0.9862014055252075,0.011756287422031164,0.9861093759536743,0.011982503347098827
344,0.9861249923706055,0.011807556264102459,0.9861215353012085,0.011977818794548512
345,0.9861555397510529,0.011748767923563719,0.9861336946487427,0.011966489255428314
346,0.9861173629760742,0.011784309055656195,0.9861388802528381,0.011963141150772572
347,0.9861916601657867,0.011735711246728897,0.9861423373222351,0.011967131868004799
348,0.986112505197525,0.011779349762946367,0.9861284494400024,0.011966381222009659
349,0.9862111210823059,0.0116864163428545,0.986126720905304,0.011966257356107235
350,0.986234039068222,0.011689047794789076,0.9861441254615784,0.011963671073317528
351,0.9861888885498047,0.011693601962178946,0.9861631989479065,0.011952927336096764
352,0.986234724521637,0.011674550827592611,0.9861736297607422,0.011937804520130157
353,0.9862291514873505,0.011676482390612364,0.9861770868301392,0.011923816055059433
354,0.9862256944179535,0.01168343797326088,0.9861822724342346,0.011914734728634357
355,0.9862284660339355,0.01166705135256052,0.986161470413208,0.011908136308193207
356,0.986210435628891,0.011704315897077322,0.9861961603164673,0.011906062252819538
357,0.9862756729125977,0.011658848263323307,0.9862170219421387,0.011912197805941105
358,0.986317366361618,0.011633898131549358,0.9862187504768372,0.011917395517230034
359,0.9861805438995361,0.011746077798306942,0.9862291812896729,0.01190982572734356
360,0.9860986173152924,0.011779465712606907,0.9862204790115356,0.011894894763827324
361,0.9862881898880005,0.01165584847331047,0.9862274527549744,0.011891123838722706
362,0.9862062335014343,0.011697796639055014,0.986244797706604,0.011882955208420753
363,0.9862875044345856,0.011619742028415203,0.986248254776001,0.01187814213335514
364,0.9862833321094513,0.01162217278033495,0.9862725734710693,0.011885000392794609
365,0.9862951338291168,0.011604236904531717,0.9862760305404663,0.011882987804710865
366,0.9863506853580475,0.011601048521697521,0.986286461353302,0.011872333474457264
367,0.9862708151340485,0.011655809357762337,0.9862534999847412,0.011858195066452026
368,0.9863006770610809,0.011634202674031258,0.9862673878669739,0.011855002492666245
